78	393
79	393
80	393
81	393
82	393
83	393
84	393
85	393
86	393
87	393
88	393
89	393
90	393
91	393
92	393
93	393
94	393
95	393
96	393
97	393
98	393
99	393
100	393
1	783
2	696
3	659
4	648
5	630
6	603
7	531
8	531
9	522
10	522
11	511
12	494
13	494
14	491
15	491
16	472
17	472
18	472
19	472
20	472
21	472
22	459
23	459
24	459
25	459
26	459
27	459
28	459
29	459
30	459
31	459
32	459
33	459
34	459
35	459
36	459
37	459
38	459
39	459
40	459
41	459
42	459
43	459
44	459
45	459
46	459
47	459
48	459
49	459
50	459
51	459
52	459
53	459
54	459
55	459
56	459
57	459
58	459
59	459
60	459
61	459
62	459
63	459
64	459
65	459
66	459
67	459
68	459
69	459
70	459
71	459
72	459
73	459
74	459
75	459
76	459
77	459
78	459
79	459
80	459
81	459
82	459
83	459
84	459
85	459
86	459
87	459
88	459
89	459
90	459
91	459
92	459
93	459
94	459
95	459
96	459
97	459
98	459
99	459
100	459
1	819
2	758
3	664
4	664
5	654
6	643
7	612
8	593
9	553
10	542
11	538
12	532
13	528
14	521
15	511
16	510
17	510
18	510
19	510
20	510
21	510
22	510
23	510
24	510
25	510
26	510
27	510
28	510
29	510
30	510
31	510
32	510
33	510
34	510
35	510
36	510
37	510
38	510
39	510
40	510
41	510
42	510
43	510
44	510
45	510
46	500
47	500
48	492
49	492
50	492
51	492
52	492
53	492
54	492
55	492
56	492
57	492
58	492
59	492
60	492
61	492
62	492
63	492
64	492
65	492
66	492
67	492
68	492
69	492
70	492
71	492
72	492
73	492
74	492
75	492
76	492
77	492
78	492
79	492
80	492
81	492
82	492
83	492
84	492
85	492
86	492
87	492
88	492
89	492
90	492
91	492
92	492
93	492
94	492
95	492
96	492
97	492
98	492
99	492
100	492
1	352
2	352
3	292
4	292
5	292
6	292
7	292
8	292
9	292
10	292
11	292
12	292
13	292
14	292
15	292
16	292
17	292
18	292
19	292
20	292
21	292
22	292
23	292
24	292
25	292
26	292
27	292
28	292
29	292
30	292
31	292
32	292
33	292
34	292
35	292
36	292
37	292
38	292
39	292
40	292
41	292
42	292
43	292
44	292
45	292
46	292
47	292
48	292
49	292
50	292
51	292
52	292
53	292
54	292
55	292
56	292
57	292
58	292
59	292
60	292
61	292
62	292
63	292
64	292
65	292
66	292
67	292
68	292
69	292
70	292
71	292
72	292
73	292
74	292
75	292
76	292
77	292
78	292
79	292
80	292
81	292
82	292
83	292
84	292
85	292
86	292
87	292
88	292
89	292
90	292
91	292
92	292
93	292
94	292
95	292
96	292
97	292
98	292
99	292
100	292
1	292
2	292
3	292
4	292
5	292
6	292
7	292
8	292
9	292
10	292
11	292
12	292
13	292
14	292
15	292
16	292
17	292
18	292
19	292
20	292
21	292
22	292
23	292
24	292
25	292
26	292
27	292
28	292
29	292
30	292
31	292
32	292
33	292
34	292
35	292
36	292
37	292
38	292
39	292
40	292
41	292
42	292
43	292
44	292
45	292
46	292
47	292
48	292
49	292
50	292
51	292
52	292
53	292
54	292
55	292
56	292
57	292
58	292
59	292
60	292
61	292
62	292
63	292
64	292
65	292
66	292
67	292
68	292
69	292
70	292
71	292
72	292
73	292
74	292
75	292
76	292
77	292
78	292
79	292
80	292
81	292
82	292
83	292
84	292
85	292
86	292
87	292
88	292
89	292
90	292
91	292
92	292
93	292
94	292
95	292
96	292
97	292
98	292
99	292
100	292
1	292
2	292
3	292
4	292
5	292
6	292
7	292
8	292
9	292
10	292
11	292
12	292
13	292
14	292
15	292
16	292
17	292
18	292
19	292
20	292
21	292
22	292
23	292
24	292
25	292
26	292
27	292
28	292
29	292
30	292
31	292
32	292
33	292
34	292
35	292
36	292
37	292
38	292
39	292
40	292
41	292
42	292
43	292
44	292
45	292
46	292
47	292
48	292
49	292
50	292
51	292
52	292
53	292
54	292
55	292
56	292
57	292
58	292
59	292
60	292
61	292
62	292
63	292
64	292
65	292
66	292
67	292
68	292
69	292
70	292
71	292
72	292
73	292
74	292
75	292
76	292
77	292
78	292
79	292
80	292
81	292
82	292
83	292
84	292
85	292
86	292
87	292
88	292
89	292
90	292
91	292
92	292
93	292
94	292
95	292
96	292
97	292
98	292
99	292
100	292
1	292
2	292
3	292
4	292
5	292
6	292
7	292
8	292
9	292
10	292
11	292
12	292
13	292
14	292
15	292
16	292
17	292
18	292
19	292
20	292
21	292
22	292
23	292
24	292
25	292
26	292
27	292
28	292
29	292
30	292
31	292
32	292
33	292
34	292
35	292
36	292
37	292
38	292
39	292
40	292
41	292
42	292
43	292
44	292
45	292
46	292
47	292
48	292
49	292
50	292
51	292
52	292
53	292
54	292
55	292
56	292
57	292
58	292
59	292
60	292
61	292
62	292
63	292
64	292
65	292
66	292
67	292
68	292
69	292
70	292
71	292
72	292
73	292
74	292
75	292
76	292
77	292
78	292
79	292
80	292
81	292
82	292
83	292
84	292
85	292
86	292
87	292
88	292
89	292
90	292
91	292
92	292
93	292
94	292
95	292
96	292
97	292
98	292
99	292
100	292
1	292
2	292
3	292
4	292
5	292
6	292
7	292
8	292
9	292
10	292
11	292
12	292
13	292
14	292
15	292
16	292
17	292
18	292
19	292
20	292
21	292
22	292
23	292
24	292
25	292
26	292
27	292
28	292
29	292
30	292
31	292
32	292
33	292
34	292
35	292
36	292
37	292
38	292
39	292
40	292
41	292
42	292
43	292
44	292
45	292
46	292
47	292
48	292
49	292
50	292
51	292
52	292
53	292
54	292
55	292
56	292
57	292
58	292
59	292
60	292
61	292
62	292
63	292
64	292
65	292
66	292
67	292
68	292
69	292
70	292
71	292
72	292
73	292
74	292
75	292
76	292
77	292
78	292
79	292
80	292
81	292
82	292
83	292
84	292
85	292
86	292
87	292
88	292
89	292
90	292
91	292
92	292
93	292
94	292
95	292
96	292
97	292
98	292
99	292
100	292
1	292
2	292
3	292
4	292
5	292
6	292
7	292
8	292
9	292
10	292
11	292
12	292
13	292
14	292
15	292
16	292
17	292
18	292
19	292
20	292
21	292
22	292
23	292
24	292
25	292
26	292
27	292
28	292
29	292
30	292
31	292
32	292
33	292
34	292
35	292
36	292
37	292
38	292
39	292
40	292
41	292
42	292
43	292
44	292
45	292
46	292
47	292
48	292
49	292
50	292
51	292
52	292
53	292
54	292
55	292
56	292
57	292
58	292
59	292
60	292
61	292
62	292
63	292
64	292
65	292
66	292
67	292
68	292
69	292
70	292
71	292
72	292
73	292
74	292
75	292
76	292
77	292
78	292
79	292
80	292
81	292
82	292
83	292
84	292
85	292
86	292
87	292
88	292
89	292
90	292
91	292
92	292
93	292
94	292
95	292
96	292
97	292
98	292
99	292
100	292
1	292
2	292
3	292
4	292
5	292
6	292
7	292
8	292
9	292
10	292
11	292
12	292
13	292
14	292
15	292
16	292
17	292
18	292
19	292
20	292
21	292
22	292
23	292
24	292
25	292
26	292
27	292
28	292
29	292
30	292
31	292
32	292
33	292
34	292
35	292
36	292
37	292
38	292
39	292
40	292
41	292
42	292
43	292
44	292
45	292
46	292
47	292
48	292
49	292
50	292
51	292
52	292
53	292
54	292
55	292
56	292
57	292
58	292
59	292
60	292
61	292
62	292
63	292
64	292
65	292
66	292
67	292
68	292
69	292
70	292
71	292
72	292
73	292
74	292
75	292
76	292
77	292
78	292
79	292
80	292
81	292
82	292
83	292
84	292
85	292
86	292
87	292
88	292
89	292
90	292
91	292
92	292
93	292
94	292
95	292
96	292
97	292
98	292
99	292
100	292
1	292
2	292
3	292
4	292
5	292
6	292
7	292
8	292
9	292
10	292
11	292
12	292
13	292
14	292
15	292
16	292
17	292
18	292
19	292
20	292
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
96	290
97	290
98	290
99	290
100	290
1	290
2	290
3	290
4	290
5	290
6	290
7	290
8	290
9	290
10	290
11	290
12	290
13	290
14	290
15	290
16	290
17	290
18	290
19	290
20	290
21	290
22	290
23	290
24	290
25	290
26	290
27	290
28	290
29	290
30	290
31	290
32	290
33	290
34	290
35	290
36	290
37	290
38	290
39	290
40	290
41	290
42	290
43	290
44	290
45	290
46	290
47	290
48	290
49	290
50	290
51	290
52	290
53	290
54	290
55	290
56	290
57	290
58	290
59	290
60	290
61	290
62	290
63	290
64	290
65	290
66	290
67	290
68	290
69	290
70	290
71	290
72	290
73	290
74	290
75	290
76	290
77	290
78	290
79	290
80	290
81	290
82	290
83	290
84	290
85	290
86	290
87	290
88	290
89	290
90	290
91	290
92	290
93	290
94	290
95	290
